PSD_0.0Hz,PSD_25.0Hz,PSD_50.0Hz,Emotion
128.43004209205458,621.4684304557326,762.8247858402103,Neutral
0.0,903.6026219715199,0.0,Neutral
422.4258920797153,560.8442552091789,0.0,Neutral
238.23666166064172,0.006666667,0.0,Neutral
785.4736666241308,681.4434236245264,0.0,Neutral
558.5398730058041,195.91171778236424,48.9044625852016,Neutral
943.8656440021638,685.1015929058489,675.9628676876789,Neutral
0.0,1152.6290171641594,1160.8609504945339,Neutral
368.59025185483927,1557.0642247676665,38.90626798418242,Neutral
37.650041347795366,579.5928922394601,392.76389675407603,Neutral
35.45394054766774,594.8779076353408,0.0,Neutral
52.580899003422815,638.7777944677161,750.1487941415301,Neutral
0.0,0.006666667,493.9520832377579,Neutral
0.0,796.2955173277758,1261.945676387651,Neutral
0.0,1628.5361125681256,250.2212816830069,Neutral
464.10098081921666,414.06866907552507,0.0,Neutral
428.89387928863096,380.8361769889982,0.0,Neutral
483.49131270829537,713.0535746073518,473.12290711195675,Neutral
45.77337316506839,0.006666667,717.9780575779736,Neutral
353.8149065678449,675.7217406329418,1511.233166318269,Neutral
0.0,1548.8290535132644,835.741382522086,Neutral
149.99665395945357,0.006666667,0.0,Neutral
170.71691666620939,28.03020384620686,786.3592399001957,Neutral
260.7572375256506,770.0445521205858,508.5176237881858,Neutral
562.7746721909233,1040.1578230216478,1432.8063108430456,Neutral
439.7545815891024,1022.5167467578283,1330.2738625193656,Neutral
0.0,2018.6510241077071,324.03693101408027,Neutral
0.0,830.0098101496077,1126.1853671387626,Neutral
123.18906327175436,1359.2921265157893,1404.668572509741,Neutral
379.4517833517572,1216.9205027602957,1635.3259312646483,Neutral
0.0,960.6541907299819,2121.8199911420056,Neutral
43.48557823337691,0.006666667,267.06491133167765,Neutral
519.2808019827066,1250.9131284287132,0.0,Neutral
120.19237802933547,0.006666667,140.4773724121079,Neutral
120.47911534580963,1846.3266252351773,2251.302283906749,Neutral
0.0,458.21478834704664,0.0,Neutral
588.3202818514417,890.4682129037747,1014.5924950914006,Neutral
0.0,759.5504802629205,511.45788471427676,Neutral
287.72236679301204,1365.9059264751904,1725.0920721142438,Neutral
0.0,931.3236035835031,0.0,Neutral
2.3445390697830817,714.1758142452451,247.19736057950945,Neutral
219.00496040611353,874.2245358457724,26.459787035549425,Neutral
0.0,376.6469079746112,777.947744807981,Neutral
432.5427622403704,590.4065078415282,0.0,Neutral
261.0742847864853,549.087239464641,565.3441441091302,Neutral
0.0,1229.4650664335406,949.7310956388422,Neutral
455.48770522334837,1794.8358234560187,0.0,Neutral
330.7680943014624,1171.4600190399751,974.0057633341366,Neutral
0.0,234.46554906957334,2087.460521633113,Neutral
57.33932782907428,332.89521958035294,812.7688759805201,Neutral
0.0,1344.5786700476863,842.8216439461307,Neutral
576.0718743114401,1286.6354365476036,0.0,Neutral
322.52813305666353,0.006666667,226.96682051949216,Neutral
0.0,639.4564448616561,0.0,Neutral
429.62249257943694,1345.7147813892966,632.0373056169194,Neutral
72.69169435043534,1921.5652165062684,588.7543542950953,Neutral
96.4250723613838,1620.3927608256945,314.75317762869224,Neutral
343.69840689308126,1547.202148463459,1108.6580142389712,Neutral
78.49599152024092,1398.2329536075138,433.23432727234166,Neutral
295.7261601795978,0.006666667,0.0,Neutral
184.34712717960312,2418.5371571106607,440.79141587995093,Neutral
356.10268879092826,238.2112142211268,792.2756775405273,Neutral
493.19254637558583,977.909811440499,720.9241218429795,Neutral
574.4659852287738,424.4012821208593,638.3241534618421,Neutral
0.0,1297.4546276306373,589.6862449005101,Neutral
0.0,0.006666667,489.64760438326203,Neutral
352.55278489920397,644.5875406315205,0.0,Neutral
0.0,90.624900117425,0.0,Neutral
0.0,783.7124265397872,708.1953245701421,Neutral
0.0,1290.872023936523,0.0,Neutral
0.0,1264.6975460369422,2017.3773151530531,Neutral
134.49052674416328,0.006666667,0.0,Neutral
259.8574252694386,719.4559105779153,0.0,Neutral
352.49166421003275,0.006666667,0.0,Neutral
123.3710924290573,1076.096662821523,849.2075404147861,Neutral
789.4088338110342,0.006666667,0.0,Neutral
84.69097366070204,0.006666667,0.0,Neutral
433.65125674850015,812.7182015148503,0.0,Neutral
504.8291964059452,847.8292576087017,0.0,Neutral
0.0,0.006666667,327.5552783955934,Neutral
340.8738732814552,792.5186054475946,651.815038835487,Neutral
392.29028761431823,0.006666667,1162.6910449171355,Neutral
0.0,1000.7344694208169,565.4491525839057,Neutral
391.2051588313236,1526.903693908011,2333.790674628011,Neutral
0.0,1629.3060572457239,814.5026270481031,Neutral
288.8368416201322,963.8659880507964,963.4636453822211,Neutral
790.1072984911,1152.6049425872507,1397.9684596469947,Neutral
241.78118798278211,431.1199243521968,324.93469502485317,Neutral
243.0028309321236,719.3811050732772,1267.973624000499,Neutral
0.0,60.93339481724331,713.6433122310843,Neutral
591.9031820291978,257.2782533122974,482.49457478074174,Neutral
88.53314602079722,1942.665198385505,0.0,Neutral
460.46547112651183,0.006666667,585.253984171712,Neutral
515.8512505331181,277.8015618769673,846.9306528284177,Neutral
422.80386223248274,1199.1888091099167,131.5075212488863,Neutral
0.0,1089.6228303773557,532.1605679472575,Neutral
513.9457447248559,1366.3883070830034,0.0,Neutral
72.9928824539723,0.006666667,90.22477818447402,Neutral
423.9927287487154,37.97922091493058,87.84988057758818,Neutral
587.6038317842552,372.03694883781776,453.9883110764905,Neutral
329.83482095295244,0.006666667,1796.4533326647315,Neutral
716.4417945192638,889.806531283074,1826.2096780725565,Neutral
0.0,313.5854603633937,1352.9376281117738,Neutral
100.78717604043186,1065.3682437588186,98.11016413066835,Neutral
272.59339921439863,1485.2604834706472,440.7305907427118,Neutral
1015.5498033454852,0.006666667,679.1575322775484,Neutral
0.0,0.006666667,1199.7800012686275,Neutral
447.6492792697026,687.9766239174813,1673.0195778826092,Neutral
0.0,372.17906772083046,0.0,Neutral
0.0,2687.56214561151,1788.6896218607167,Neutral
688.2561635156994,2061.5112220720175,0.0,Neutral
472.938350726162,0.006666667,232.67080173130233,Neutral
403.43114382477575,266.12168017209916,990.8148926379627,Neutral
652.5069252458806,2282.894471419774,0.0,Neutral
0.0,1284.3426669652777,2272.1774119872816,Neutral
0.0,1575.9241071978395,242.3512060575727,Neutral
1162.1417352088079,313.507563247323,0.0,Neutral
207.91058151965677,1517.4217892950203,1114.299064297411,Neutral
0.0,42.300062820292624,0.0,Neutral
25.89954616658369,0.006666667,1700.2517415440593,Neutral
0.0,1131.3930506204156,1275.6113542155967,Neutral
459.6706131414327,1746.1098722035608,0.0,Neutral
524.3634348151954,810.6660606719975,230.14751195843013,Neutral
390.6203826557481,367.0914816881117,0.0,Neutral
422.75385363268964,1431.1197055223463,0.0,Neutral
247.3962480932817,2095.358688490217,709.4457168955701,Neutral
501.55254601307485,931.1764491602266,1644.1167293827225,Neutral
0.0,0.006666667,0.0,Neutral
184.8577343222807,314.64700599202365,729.2010787135287,Neutral
594.0663284698843,1311.893150474872,92.3537905092021,Neutral
936.7342373812719,295.32573570322864,724.979824416898,Neutral
259.1519308821959,132.3516538249852,445.6840018383738,Neutral
641.537210804589,644.4925563837555,0.0,Neutral
2.690412181958237,400.13412264305657,1343.610350991984,Neutral
321.3002101828861,665.9622993823257,0.0,Neutral
224.81724984973476,504.5785859692337,679.2020795355381,Neutral
354.84188592561,1924.261422886847,379.4007580335898,Neutral
183.80135991040444,2129.2258149568906,1667.9573894444975,Neutral
0.0,637.7737185933968,1029.4260106070499,Neutral
743.5959337506033,748.40639100695,519.6644828850006,Neutral
0.0,0.006666667,970.1199823702509,Neutral
451.618161580404,872.9503124021979,1154.318846416888,Neutral
0.0,972.6902651943789,515.569330216158,Neutral
435.0629718058833,1410.106046095943,930.22354335506,Neutral
528.4059530533204,0.006666667,1112.2386210856084,Neutral
114.80146208042919,787.7839904224791,0.0,Neutral
284.49453874686725,188.3106896715184,0.0,Neutral
0.0,501.01765217701603,2364.101307801042,Neutral
310.03510477728514,767.7341309948264,0.0,Neutral
36.45368215328216,0.006666667,186.62209657901184,Neutral
291.2562175986567,1725.549015087261,284.728928295726,Neutral
0.0,1665.160238114838,0.0,Neutral
287.2896972994842,1167.1541357770525,0.0,Neutral
419.150265058011,1464.0233446089333,871.1879617171514,Neutral
448.5640572380322,0.006666667,422.0577632089052,Neutral
0.0,890.996257387593,0.0,Neutral
333.788125061618,87.44892314853405,469.4121220672039,Neutral
0.0,0.006666667,682.6812731493933,Neutral
0.0,327.6551501991147,828.2792977111391,Neutral
686.6713023576335,0.006666667,197.64234867415553,Neutral
358.34950884331795,0.006666667,638.7278590386618,Neutral
46.09463591599061,0.006666667,0.0,Neutral
0.0,1231.2961323388547,181.66008120371845,Neutral
437.6534898836155,818.3247686029259,0.0,Neutral
0.0,1510.9475183647432,0.0,Neutral
472.06725594260547,998.7809577583223,1035.287835450597,Neutral
735.2758441800325,0.006666667,0.0,Neutral
490.17074789435026,0.006666667,2634.5033380212863,Neutral
100.66811077716667,798.4537690867696,690.0100171955696,Neutral
0.0,184.36812862568138,883.4838912294676,Neutral
0.0,2538.1812710903127,444.7447480645076,Neutral
747.9808736075757,0.006666667,647.8527138136743,Neutral
148.01486859152365,0.006666667,0.0,Neutral
0.0,2075.4650393422203,940.6849334205456,Neutral
809.5646545308855,2461.763065197085,487.77130105637195,Neutral
0.0,759.8936690513942,258.5228879466114,Neutral
379.7711202967897,1399.7475412300537,0.0,Neutral
0.0,73.90387498797907,571.9045439545336,Neutral
101.89977389128597,809.0178113571137,374.4245080324106,Neutral
657.264409610543,1487.48274478748,386.57776947289267,Neutral
107.2054373119964,1183.2268526196722,1209.951111054733,Neutral
96.47860329866252,916.783308004616,1148.9740921443295,Neutral
164.51895072244707,575.8318407345046,873.8108128374271,Neutral
239.7926802561974,1046.2781524269021,2119.5997260538893,Neutral
307.78686195280903,0.006666667,1015.3285883756506,Neutral
0.0,2049.4460246248054,17.358410946010338,Neutral
400.3054007590191,909.89775530987,934.1189537708203,Neutral
201.87388515444852,750.9426118135289,518.2482747788924,Neutral
0.0,931.0270316221652,219.80289651869987,Neutral
820.2759013202356,1420.5026601471204,0.0,Neutral
140.60317186823391,1805.1267902038003,1628.4242978611628,Neutral
274.318465388409,269.92672139868273,0.0,Neutral
0.0,1733.3592770044563,641.7982930652762,Neutral
565.1427575061984,758.3086899716598,1078.7952617988065,Neutral
207.73857235198736,803.3917127293605,0.0,Neutral
0.0,520.6166011409396,216.25006820028608,Neutral
0.0,1501.819573596275,160.53962732524502,Neutral
419.8221183216338,1616.9733375536428,746.1786959947399,Neutral
137.8085014618628,0.006666667,0.0,Neutral
221.857770166672,858.3572374272567,0.0,Neutral
245.0988910516798,897.395633846278,396.63639222271803,Neutral
408.6711778824284,0.006666667,0.0,Neutral
38.82858223817232,613.7182976149543,244.02960001719538,Neutral
76.49848199218286,1731.5447915584207,1127.9949912978418,Neutral
679.0744001680526,2192.4294256102294,1193.2284889813945,Neutral
200.4540162380729,0.006666667,232.79094379227365,Neutral
0.0,1176.9531754587565,119.70055653246305,Neutral
394.59265918242346,2638.6449557983055,759.7020016223331,Neutral
0.0,925.5996492432341,476.66789724194473,Neutral
559.5685478686128,350.68325532539075,0.0,Neutral
347.81635110148756,1826.394377046699,198.71535080801493,Neutral
266.8219297078234,0.006666667,0.0,Neutral
563.5284241187728,1756.6944208914538,419.18879570462593,Neutral
0.0,0.006666667,0.0,Neutral
0.0,0.006666667,1798.9172748573278,Neutral
0.0,3133.4757878729392,0.0,Neutral
0.0,779.5801276688669,1798.6152880073464,Neutral
740.9615488280668,2467.6850802219474,527.1386842208088,Neutral
101.55664161880155,0.006666667,543.8040582622922,Neutral
0.0,1159.73801635715,655.9958356135794,Neutral
250.59493969044988,1140.791234247265,119.99408506594744,Neutral
422.71927864102383,1744.2757247333902,0.0,Neutral
260.52472216089853,647.8459986537476,0.0,Neutral
0.0,860.5487958751016,197.15780975555793,Neutral
556.0610291434117,753.0800462696063,1231.3812033262102,Neutral
0.0,428.29499093441757,1802.1804213347386,Neutral
68.46036410739137,934.2008744692014,0.0,Neutral
0.0,2042.739440995943,10.512537207010325,Neutral
453.0477398987074,344.0969443755989,796.1116517602607,Neutral
0.0,0.006666667,0.0,Neutral
566.6262516676946,1644.1991523764846,0.0,Neutral
0.0,233.99470663856317,1491.9604120781905,Neutral
891.4002959498532,434.23581817715984,926.4967268981584,Neutral
0.0,741.5291739379236,1663.7657341095114,Neutral
526.1969815729774,2249.6097843448474,287.7204009353133,Neutral
0.0,853.6688124184524,0.0,Neutral
580.1093035471544,1491.4580874488133,848.3971006444294,Neutral
0.0,491.8117723210962,931.687779189429,Neutral
243.28579136579083,1591.0415948705468,0.0,Neutral
0.0,0.006666667,0.0,Neutral
181.74931763264425,151.016404181575,247.96277976778737,Neutral
0.0,446.8776250217183,2323.8740229562436,Neutral
0.0,586.7787587213027,1063.2570566812833,Neutral
0.0,2360.892145714965,1392.5537513610657,Neutral
0.0,484.5996496932315,0.0,Neutral
117.52975461914973,0.006666667,653.6870314812387,Neutral
366.5746059297936,15.726028352473804,1406.5960257630627,Neutral
176.28811359187296,1973.826716969807,0.0,Neutral
1.504837649116098,704.2262906845045,251.64657067138268,Neutral
157.40187471104838,1029.5780571891655,0.0,Neutral
0.0,0.006666667,330.4257760121989,Neutral
152.88540498675187,401.7596484012061,1045.4807031486953,Neutral
433.2677289374486,824.0194796788675,0.0,Neutral
651.8407248315953,1329.0181653517957,839.2281067927026,Neutral
48.92037974770122,0.006666667,1110.3881226989406,Neutral
384.3035726707233,620.9776725723308,0.0,Neutral
130.02103825543242,1479.8451478876439,1376.572117796351,Neutral
499.78352170918595,0.006666667,1968.013033130514,Neutral
463.19661066255753,914.4479013970367,0.0,Neutral
27.728054467388517,206.33496612526983,98.58623324403999,Neutral
284.15293942918385,234.84546854816108,0.0,Neutral
0.0,622.3218150777218,1162.4993219197927,Neutral
260.07200831513376,1353.263855864885,0.0,Neutral
363.1109635167727,0.006666667,325.44020878791093,Neutral
298.30832273301536,1770.7915784010947,1434.015448317033,Neutral
84.64209834675034,0.006666667,101.38943407042802,Neutral
30.293043902506525,1065.0401472511917,387.54527710367927,Neutral
0.0,460.4958422377404,668.277298620697,Neutral
0.0,441.9245400630133,536.6762126553584,Neutral
26.93428037530228,0.006666667,504.9553954230458,Neutral
0.0,2192.636954194775,0.0,Neutral
102.41241085024534,800.0657103006641,41.15686871781406,Neutral
0.0,1010.7465965572392,0.0,Neutral
0.0,180.05664586895512,158.1529031938108,Neutral
126.47453575597234,1290.6484484874077,720.1683047504504,Neutral
360.06969158837495,304.32341176829317,981.2877576750374,Neutral
285.63754320193465,762.7125090266019,245.86184656815806,Neutral
0.0,488.00060132535106,205.03807160373202,Neutral
403.41612624434606,565.7389144242408,529.1889874468671,Neutral
298.63200209272577,0.006666667,0.0,Neutral
225.64129352906187,1299.8851819683614,0.0,Neutral
319.5112613152136,603.3282266041857,383.2442604371973,Neutral
606.068280630336,602.4175693194228,654.3521163786215,Neutral
842.7283192183726,0.006666667,0.0,Neutral
257.5165920540544,875.8562749018545,1215.7631916102066,Neutral
573.540525253869,735.973783129885,2437.0312634229763,Neutral
3.6719340596786196,0.006666667,601.9989760982774,Neutral
330.8085169112599,707.6986522935758,0.0,Neutral
0.0,1661.399829250965,0.0,Neutral
363.79406331456335,21.79386232775721,0.0,Neutral
140.92228849995374,824.1927208623549,383.38900246078396,Neutral
0.0,343.4666917271661,17.059357182310293,Neutral
575.5480279938158,0.006666667,493.12434352002845,Neutral
16.53543890170647,0.006666667,0.0,Neutral
534.89320866686,281.4267553675258,0.0,Neutral
226.90984859391827,575.6279338890286,856.6150086662283,Neutral
0.0,140.4931896849306,1430.4641137792048,Neutral
158.86658230003562,1430.4075027853228,314.7062304870348,Neutral
658.348867020474,0.006666667,268.11149988154193,Neutral
0.0,1507.543270698775,982.5947575806456,Neutral
78.8462808024619,412.71678076090933,0.0,Neutral
684.6646787863206,240.2631344508905,723.6986261233592,Neutral
78.70637766110096,41.98944184100503,783.589009174774,Neutral
0.0,2362.137229043287,690.6978292015838,Neutral
151.44705744321567,204.43974687692662,0.0,Neutral
409.96810795950694,969.6270707671943,1153.420438252414,Neutral
371.1863932400478,0.006666667,438.2233694739453,Neutral
98.90352842205183,0.006666667,1590.4600636000573,Neutral
611.0966159393231,1326.9404092349978,511.01079187646513,Neutral
0.0,701.0776547382409,1305.534540929808,Neutral
240.73138728153685,920.555699408874,87.19997143871961,Neutral
649.8503923288547,1164.390645202388,366.71383119125886,Neutral
518.8553536098168,633.2610979785829,257.05980296963634,Neutral
170.94635975883932,1449.2750883316871,517.5063471714988,Neutral
0.0,223.21205882294464,1176.8852649865817,Neutral
385.28918665763894,0.006666667,123.57782526104381,Neutral
657.3367533738176,1861.6966598789008,783.4921145081887,Neutral
657.8786353690641,1210.0617393416032,2085.088220035882,Neutral
0.0,1399.4725044449424,579.7369587374811,Neutral
309.85067608034393,683.7273585190454,466.3536136726824,Neutral
0.0,798.2138338315102,666.8809578770549,Neutral
0.0,0.006666667,0.0,Neutral
40.147027516130095,572.6593185046024,0.0,Neutral
471.9446474465986,352.957134915758,1142.1284004701845,Neutral
0.0,371.95547792993926,1292.694647293506,Neutral
626.4523708097277,704.0021593154236,474.6314099978785,Neutral
208.2033964949925,1969.6791696238324,1107.498878256085,Neutral
0.0,1170.996281663482,0.0,Neutral
475.9118123423703,1048.510318443952,1283.7676232517663,Neutral
271.1620218933662,190.35688596836133,1157.033289269455,Neutral
0.0,1043.4471837236185,269.5795887361385,Neutral
638.6408924740192,840.9229368590917,189.20307204578796,Neutral
0.0,472.61834618230125,1436.5282250861528,Neutral
243.0430400964719,1121.8917605980166,262.99231072360107,Neutral
777.2245626251533,590.6413911928138,1217.9101444996368,Neutral
247.89120303511362,1452.2128255972398,1130.2566613475187,Neutral
218.4491450133779,0.006666667,202.50498094621895,Neutral
214.9930621246779,1611.6552701046542,1345.7910165867675,Neutral
0.0,1377.813578918015,0.0,Neutral
19.050131189237334,1522.081597151972,636.590612474092,Neutral
230.20179296283516,554.8952089786047,548.9181816522611,Neutral
359.9088880476577,1352.879160534686,1344.7724605439798,Neutral
166.79964112638365,536.2778343475215,912.214912811841,Neutral
1070.348975549141,477.0551496720109,1915.8901263441549,Neutral
0.0,415.75575468397955,1233.9656135176378,Neutral
0.0,0.006666667,1344.678364490318,Neutral
799.6678894487532,0.006666667,2160.34515159837,Neutral
606.6396202315927,1088.8918663041359,0.0,Neutral
183.79347679804792,0.006666667,21.963981604163962,Neutral
314.99919114261814,1470.9023115881937,891.9350598120825,Neutral
3.626501477068757,667.5612271064692,1167.6855722824932,Neutral
0.0,1453.889520502285,0.0,Neutral
0.0,575.5348866558402,560.8081159174153,Neutral
26.74258065515727,801.2883757898741,0.0,Neutral
224.4211812075802,1246.88607866553,467.38820231208285,Neutral
496.5091952516101,682.7681292227993,1429.1276147535145,Neutral
448.56386022027255,901.5997820194036,0.0,Neutral
269.04713877711623,1327.149397652901,213.3914532441422,Neutral
544.3179201117118,1059.79508082243,0.0,Neutral
0.0,381.494058396701,1099.713249984823,Neutral
138.5363953334931,1427.174420541566,788.6571920085871,Neutral
0.0,1238.2431291039998,718.4893905719415,Neutral
232.67244895654875,428.05836071217936,0.0,Neutral
0.0,549.513701286674,0.0,Neutral
762.2423633332818,943.0815543962646,424.08498224551886,Neutral
278.84977355622357,1983.7474638951285,0.0,Neutral
609.4109485691274,1261.5820267123042,783.2179825659605,Neutral
315.76094742313,1558.1055719645196,1663.451667156407,Neutral
0.0,0.006666667,0.0,Neutral
645.1071472524009,1260.7398575091531,525.7692163562295,Neutral
447.7692777455444,2485.4862858442916,1211.195070467916,Neutral
73.74116066526707,2445.7205447882993,0.0,Neutral
358.1572014700855,39.80625850479839,470.48255938070093,Neutral
0.0,1461.855429555268,1132.0345402876173,Neutral
283.6997534311371,1322.9431800687362,1334.5566976682576,Neutral
174.38618446650707,0.006666667,453.02779442274056,Neutral
156.92541998029085,0.006666667,439.1242249014217,Neutral
0.0,59.537590521866264,0.0,Neutral
64.86576066106267,0.006666667,0.0,Neutral
121.0084684710807,658.6864274518932,191.1915695287401,Neutral
36.60493732455683,1036.8763960360059,1031.7957777160232,Neutral
0.0,579.3344634377587,601.2933187146791,Neutral
383.2084788324368,1414.178112216267,1640.4132354363746,Neutral
227.9578488864328,232.31840239504436,384.2362693240117,Neutral
80.79852683269456,1954.3105290936269,864.9213921593177,Neutral
416.9107249243216,294.89564764898336,54.58815911198457,Neutral
44.33619299400817,440.7935922415596,1048.7589764269699,Neutral
402.759701448878,1058.657714144536,1257.0085140529923,Neutral
560.1420171555201,158.75571653031875,1393.2322359808525,Neutral
280.71046300973865,213.91632194623185,643.0842299710395,Neutral
0.0,1190.8226394326718,619.7006192815697,Neutral
434.1207454659399,968.8649757647579,0.0,Neutral
167.99672859178662,1310.205389411013,1286.2794070548111,Neutral
0.0,1278.4568245954893,2256.3916843714755,Neutral
0.0,1134.4790644582192,356.1724087413133,Neutral
191.76500080142415,1376.3053533168722,0.0,Neutral
0.0,602.1069797591517,349.9126318842418,Neutral
732.1325169162457,727.405674659742,1206.5085651677139,Neutral
0.0,104.83470510369523,460.1562970432303,Neutral
0.0,1913.2267601841172,1518.8159206437144,Neutral
450.60527026272905,1488.7822235970687,1806.176924745832,Neutral
217.90593121547013,639.1227044759149,830.6320624210703,Neutral
53.28777757911982,0.006666667,0.0,Neutral
36.98986062075622,165.47578235226763,2377.570153391889,Neutral
34.562705636148166,1167.6186738609047,897.7571878525956,Neutral
308.81363010463474,546.8351607528984,0.0,Neutral
0.0,0.006666667,809.3937290432343,Neutral
563.3708070642767,1210.2044190717595,0.0,Neutral
0.0,0.006666667,149.65131624609216,Neutral
381.0277799688189,864.7101233591634,30.930575609856646,Neutral
274.5581089805796,1046.797464159792,503.7127629407128,Neutral
0.0,1954.9248534478684,0.0,Neutral
341.41879490271907,1122.340480012732,249.63049580604417,Neutral
539.6826826378435,1198.7482061197827,553.6778448076948,Neutral
164.4697432194115,2522.1413328181898,604.4314270523025,Neutral
475.78127182813995,0.006666667,0.0,Neutral
624.5652868976731,182.36869816303988,0.0,Neutral
0.0,1415.3913006899365,1224.2166516498337,Neutral
0.0,351.2181572163165,1767.813773009926,Neutral
303.7655935162676,1023.3041630305277,1178.82950449107,Neutral
558.5361240278519,2653.302476708241,1602.57954644056,Neutral
0.0,956.8131082709697,889.8124573927739,Neutral
522.390276509469,1788.2783201151933,0.0,Neutral
0.0,665.6239052698813,572.0648533152659,Neutral
157.40524680067426,0.006666667,0.0,Neutral
271.0164195029462,282.55774006994625,408.6361706220706,Neutral
248.50087178670404,912.28366139668,1804.0393602014306,Neutral
0.0,0.006666667,0.0,Neutral
725.5655912130719,1392.7023125964877,808.8390644607614,Neutral
259.3259443245618,1429.2831317468322,1383.4516166746573,Neutral
0.0,656.1976129155527,908.6296274648271,Neutral
236.243704630918,1027.5842604978839,586.3735396126958,Neutral
274.27906226282823,247.78853442863448,906.3358263577013,Neutral
347.8270341572014,2611.3658600203767,770.362989246876,Neutral
64.36551588048746,767.3345725888853,0.0,Neutral
0.0,2062.9377473721497,234.172703444283,Neutral
180.1636614374041,1397.3564281104002,798.8613364997032,Neutral
427.5422672991193,857.3457104321069,815.8399820662474,Neutral
756.6134344625293,882.4467643938067,0.0,Neutral
187.14695789276777,2387.200687016462,0.0,Neutral
0.0,667.3600533818707,1454.175443945359,Neutral
65.78418081001885,0.006666667,1711.2732487699122,Neutral
751.9996473026271,606.6781914734565,422.4554023476878,Neutral
579.4133901933537,1969.8278634191342,303.43515954288,Neutral
0.0,847.1921219476808,289.5452613085551,Neutral
0.0,470.3119357055904,0.0,Neutral
0.0,72.2273680782198,1427.390502525016,Neutral
318.09663111780327,0.006666667,2066.4036175411225,Neutral
0.0,765.1889317570508,1122.786457206949,Neutral
156.76506532113558,2666.403093301134,0.0,Neutral
239.58203982454938,303.15111798834573,651.3997685415143,Neutral
0.0,746.7694834771311,457.9323241274612,Neutral
682.5321202975077,746.9465899689181,412.9047091959882,Neutral
664.3727412447739,0.006666667,255.6525013302334,Neutral
81.05293178717002,888.7060659794386,157.61580467564949,Neutral
243.25892870432077,1930.6865969133373,0.0,Neutral
420.90042076385305,0.006666667,1831.0786116789654,Neutral
526.9358524998308,1564.6171241602415,788.997237624289,Neutral
850.1712231130308,2086.7073914208563,0.0,Neutral
0.0,194.83451819758625,0.0,Neutral
120.07198970951012,0.006666667,492.332695507223,Neutral
108.07811767058061,2366.1857536374496,179.28338995013968,Neutral
773.9292531526684,1897.5892066041456,0.0,Neutral
49.29058789170705,2562.1925331959087,0.0,Neutral
382.3014932922852,579.9300418905513,0.0,Neutral
35.583446186785466,1790.6895113689666,374.16237280088615,Neutral
0.0,0.006666667,225.27848774109793,Neutral
366.7120730599778,1091.1044112677116,804.6065923977501,Neutral
621.5447883475576,432.4802943819737,1763.768944361209,Neutral
109.51365583444912,288.91759723787015,1284.311939649779,Neutral
0.0,1936.1590566984278,1468.9465471925557,Neutral
304.6101946469701,1346.9716623211439,2490.420894914138,Neutral
665.3193151506737,1062.814393270128,1026.4830817350328,Neutral
652.6104979731854,1260.2035013057816,695.5968914371251,Neutral
0.0,1277.950316736677,287.539531193028,Neutral
667.6392336737518,785.7841251558824,103.35126705991655,Neutral
740.312285157054,1078.0667683174765,1422.356518691182,Neutral
273.8204687832266,783.447899406002,0.0,Neutral
664.7248412585518,561.7468579925059,1149.719373304923,Neutral
373.05849884140207,0.006666667,0.0,Neutral
18.898933210612824,1028.3377895819226,0.0,Neutral
0.0,1517.4632342250916,0.0,Neutral
0.0,2538.6551342827265,0.0,Neutral
0.0,1726.3633167104815,1398.6911326589777,Neutral
609.6391122550144,2058.207187518897,1139.0444700406972,Neutral
14.259992317895353,0.006666667,824.2120536195503,Neutral
91.54850334328825,403.3417202809085,0.0,Neutral
402.86524372305723,659.8434819151068,0.0,Neutral
539.4239371769191,0.006666667,807.284278736875,Neutral
941.4114831231908,1124.0536238585069,476.4888856660495,Neutral
4.983850577766503,0.006666667,883.0222865886519,Neutral
356.3816980337667,686.1863634608228,0.0,Neutral
0.0,1291.9461944889915,73.9858610332978,Neutral
745.164408966502,0.006666667,433.2586963154269,Neutral
357.6962535037954,699.3839763442655,335.4873973401359,Neutral
846.4240217565506,2201.420895188508,0.0,Neutral
0.0,2467.8447566194804,11.866145131005453,Neutral
0.0,0.006666667,346.94958378186595,Neutral
428.9380012112019,911.6238094715836,32.26624974220175,Neutral
20.052259238452905,404.9532580571186,0.0,Neutral
0.0,0.006666667,1372.8613522608762,Neutral
450.5468578642258,2423.331352718101,1284.8697644955291,Neutral
434.91151987323747,1614.203918029864,228.4477641693797,Neutral
0.0,0.006666667,0.0,Neutral
0.0,1211.7706475931,46.55834990926235,Neutral
124.26091944068467,800.5627807552288,1445.2802060536337,Neutral
539.366177105816,0.006666667,2053.499112738177,Neutral
165.75497756850586,1576.5295493343065,0.0,Neutral
48.60971399979914,21.414699272865505,757.073675680708,Neutral
545.5542037622272,1674.5861508168198,1046.582318139101,Neutral
11.742526971514877,1154.1708359202398,1392.7685543852317,Neutral
0.0,448.3753469381861,427.3820754065679,Neutral
449.35757736907556,289.63804837185563,1168.4095306485974,Neutral
338.1708439213561,626.4367476129197,0.0,Neutral
388.6496891921727,1564.0839848574865,0.0,Neutral
46.15483817991014,551.9573737211422,0.0,Neutral
0.0,771.7259098268228,1914.7450485467239,Neutral
691.1402066193565,844.38743297341,1148.7209654071644,Neutral
0.0,361.1015031021064,0.0,Neutral
74.34222149695569,930.5635550842026,709.1815998371812,Neutral
248.1078370079326,358.3481451939663,724.7884706466912,Neutral
99.84292318701888,1346.420662715667,188.49712050776816,Neutral
