Time,POz,Oz,P3,P4,O1,O2
2256,38.357192558688475,34.480865049156336,26.296411453353947,24.941443309570214,35.37656723004015,33.90005046742598
2260,38.24270191381164,34.41615459335602,25.97303531041842,24.845035766899255,35.63545987603905,33.93095355434929
2264,38.147613527375135,34.31863673967647,25.660972838925368,24.705799636104064,35.90405360744138,33.96074753366842
2268,38.07226072772198,34.186386824650796,25.367757844702208,24.5204949334186,36.17000671021434,33.987066540912316
2272,38.01566090027927,34.019330813992454,25.101505037564554,24.287803468791413,36.41985345793562,34.008115057438594
2276,37.975749502029785,33.81912921474331,24.870190864873283,24.008231876007496,36.63930544541641,34.02234283730434
2280,37.949502061383264,33.588732626888344,24.680705813471235,23.683762747764398,36.813555181372,34.0280189257467
2284,37.93310138978329,33.33186007203862,24.538005833195438,23.31753152446406,36.927813010557955,34.02294375099617
2288,37.9222482869231,33.05257973530507,24.444575415022854,22.913678867098426,36.96815571613891,34.00438416627494
2292,37.912501168974316,32.754951115332354,24.400163387931762,22.477284080272142,36.92253155806131,33.96911611860624
2296,37.89948282519986,32.44264651466477,24.40169188405996,22.014252030483053,36.78173427195919,33.91347225467251
2300,37.878983419550416,32.1186501469724,24.443388732413894,21.531208687710567,36.54030640113107,33.833467678447064
2304,37.847136396508326,31.785234698241247,24.517259460164944,21.03554019995315,36.19738497625145,33.725130451508065
2308,37.80071525612895,31.44423357408443,24.61382966760966,20.53551283348054,35.75734033077135,33.58497959992498
2312,37.73734869255105,31.09735946308936,24.722867039676295,20.040177833056998,35.22990563903587,33.41040118896355
2316,37.6554187368718,30.746307675612478,24.833843748896843,19.55883540102723,34.629613944738814,33.199737722665446
2320,37.55365731309224,30.392653057436146,24.936196503358087,19.1001717033304,33.9746789697584,32.95216721275901
2324,37.430692478648545,30.037774603158454,25.01963527789619,18.67141262467244,33.28564429903373,32.6675956218822
2328,37.28474881830748,29.682965474502517,25.074624516271975,18.27772582032994,32.584020183245215,32.34666784943845
2332,37.11349190114014,29.32964856665809,25.092907406994183,17.92185558386722,31.890935660505566,31.990813107653775
2336,36.91394831763018,28.979548625167293,25.067904342602226,17.603934971600555,31.225834952698023,31.60224183773394
2340,36.68259604091841,28.63482989411087,24.995010862758008,17.32158744408119,30.60540460605527,31.183968831642442
2344,36.4158145652395,28.298313183359475,24.87193232426838,17.07048457015193,30.042941699162842,30.73998256376152
2348,36.11068698876525,27.973738867607075,24.699028314118518,16.845299813955435,29.54814668577536,30.275506907108443
2352,35.76583863612311,27.665827381001552,24.47941125208563,16.640728912957798,29.12709069340287,29.797125538399218
2356,35.38194103559763,27.37992676637821,24.218580168553338,16.452255903813054,28.78214986110812,29.31260462185147
