PSD_0_0Hz,PSD_25_0Hz,PSD_50_0Hz,Emotion
78.9840097993203,0.016666667,316.565590380273,Sad
0,307.628722141033,160.678872464009,Sad
0,0.016666667,115.128747162104,Sad
53.233754930073,96.6085687810987,49.7671875673985,Sad
29.9226588104618,19.6269711912685,53.382064120739,Sad
9.01972995339277,172.340208137897,366.715337406814,Sad
0,162.184105753042,256.156274777431,Sad
2.75921631682126,188.233101361964,32.4888217321627,Sad
43.3491285457347,213.629673033126,0,Sad
0,0.016666667,0,Sad
26.7728160069665,0.016666667,131.171080356555,Sad
95.1778810855936,88.8536674693541,130.101207148704,Sad
50.5440721864104,391.047494957807,165.823369463656,Sad
66.8740322941602,339.699339308506,48.1827954058271,Sad
11.8104415413248,0.016666667,141.823016120687,Sad
0,339.93273806168,130.145034909255,Sad
19.2434179646842,0.016666667,220.161849818778,Sad
50.2081736552743,177.680394440117,0,Sad
53.4998527509012,152.118411817746,34.0687354172424,Sad
17.2761839476655,145.121103938064,0,Sad
56.8837554361339,0.016666667,253.507701060145,Sad
47.2557615796228,127.861396652876,0,Sad
31.4616845135153,343.504475292693,42.809083370498,Sad
37.3352379584621,79.3419907979552,221.312631981368,Sad
36.5070940731885,0.016666667,0,Sad
70.0418348743,0.016666667,0,Sad
0,0.016666667,111.637836723705,Sad
82.7923013025917,0.016666667,134.143120406214,Sad
106.151254066468,87.988267419166,0,Sad
53.3099609011183,135.211234473715,343.465924029123,Sad
0,0.016666667,90.9320704663614,Sad
58.2470994298568,215.284205689924,84.452197205429,Sad
70.4397917128175,86.4916229249402,74.3841332827687,Sad
0,15.9726842079911,194.176963759704,Sad
69.53557237799,0.016666667,181.760946177781,Sad
0,98.0003088517213,180.268185463976,Sad
0,229.635116175148,105.109970167884,Sad
4.34878871063463,0.016666667,0,Sad
0.308894724866352,360.218321375185,186.371062951078,Sad
0,200.310299480517,119.81367042696,Sad
68.9795165416103,203.153970774104,320.27303528548,Sad
0,121.434714110422,0,Sad
14.8793716618008,0.016666667,123.904981693793,Sad
42.9876874253245,518.134805091272,0,Sad
0,9.21754341395369,117.762131285937,Sad
37.5188768155707,246.702305456337,65.4012873344945,Sad
33.0949799290639,0.016666667,43.0243544177266,Sad
9.22546262929714,0.016666667,17.182397271583,Sad
0,130.434639112626,0,Sad
18.4117942940322,0.016666667,0,Sad
56.0561094554134,0.016666667,99.9656237008288,Sad
43.3805291934601,0.016666667,183.094287465083,Sad
43.5262019817629,330.773904099344,239.279474729565,Sad
30.8332891893584,12.9045045046644,208.78891734852,Sad
71.0427270725909,223.417686094012,0,Sad
53.823203499859,140.239859320074,0,Sad
18.4846113470303,8.16276151963092,131.604016380612,Sad
40.1538461840544,60.6137559669543,108.657385987334,Sad
0,109.539765106615,152.04650750432,Sad
40.8996015979362,123.392985119661,84.0230818020711,Sad
29.8538023231943,131.776547309118,0,Sad
32.1616736464708,279.596036990353,0,Sad
0,19.0176465048692,95.227209608434,Sad
29.5564535213522,393.218075333535,69.2115586175803,Sad
19.225819580246,316.154504045313,28.4274284142484,Sad
51.7997657616746,0.016666667,139.729504790872,Sad
24.0734269683449,285.376975138947,170.684935193258,Sad
10.2661800040855,72.8095234387013,0,Sad
52.4120077095138,368.06788809363,62.789636763251,Sad
45.1987304967768,0.016666667,221.86911108159,Sad
27.0607778600013,105.753118446979,325.245940906692,Sad
0,88.3443876814757,0,Sad
19.9047306403188,246.777503942089,135.491177436708,Sad
29.9387842887949,474.643805675364,0,Sad
0,253.547471397034,0,Sad
25.7541903764607,123.601312432635,229.358560479066,Sad
48.777701674497,0.016666667,244.826972607909,Sad
0,0.016666667,94.1461879317204,Sad
100.323214694138,0.016666667,0,Sad
15.7706446662417,247.800330415934,0,Sad
0,63.4541608952008,9.20766248858072,Sad
67.5455125019077,268.525735918316,311.629233196708,Sad
89.3687621497527,175.446609720178,265.027586740654,Sad
30.139877579184,180.63709113103,57.0989408115623,Sad
0,0.016666667,51.6625579585246,Sad
31.9169748895935,125.041577251415,45.158344761146,Sad
88.2296615406962,143.042452109429,477.618189351189,Sad
0,208.47592098334,382.33301271282,Sad
125.739940963063,269.144400480702,121.281701773408,Sad
0,0.016666667,195.402761384068,Sad
77.6653464119225,0.016666667,150.762858750846,Sad
0,0.016666667,0,Sad
45.9406771143064,149.305277175856,116.31209075638,Sad
8.84228452552334,0.016666667,0,Sad
32.82139649894,281.245341171849,0,Sad
0,0.016666667,29.4861481626296,Sad
0,141.299034638182,121.909889506543,Sad
57.0198969464169,298.287981186484,0,Sad
24.9205529368946,149.148637130277,61.3916003903771,Sad
0,58.9877426624376,0,Sad
0,409.138031952691,67.6411810008399,Sad
13.5699835521041,362.570845287942,170.240551617737,Sad
12.7174700662954,99.8095981577871,141.197654472841,Sad
0,57.8555847021851,202.517221719858,Sad
0,0.016666667,0,Sad
59.2206965198578,222.678948318047,32.4547706914584,Sad
68.0484451847637,297.270272443555,193.229816484932,Sad
0,126.706623531996,0,Sad
26.2373309901945,199.855653373641,21.5794416260581,Sad
2.80652205753386,399.300227041022,222.210997957083,Sad
74.7719649329171,190.592858288792,32.411911308725,Sad
0,104.890296783985,31.2669314441662,Sad
0,0.016666667,117.077039425024,Sad
0,44.1398346741659,0,Sad
47.4022444082434,207.716106133299,0,Sad
42.1935001044863,18.4592405324692,121.13070520013,Sad
0,132.633534533227,193.43277059747,Sad
17.0906628299646,0.016666667,40.3699764974288,Sad
41.8164238934748,239.433061384698,106.132270279661,Sad
0,435.79758026437,0,Sad
40.0383602087928,0.016666667,118.971938739483,Sad
4.50299040184003,166.053994768145,0,Sad
136.081315224811,0.016666667,16.1394389618046,Sad
88.5500455018462,0.016666667,60.837090171584,Sad
55.4951675213326,0.016666667,192.45132342222,Sad
99.8308294633918,0.0190760667247218,16.3041428234763,Sad
0,136.866966558114,220.343294912245,Sad
120.32507948442,178.346622129806,59.4978213884516,Sad
11.1713909565876,233.9357235887,0,Sad
49.55154506098,0.016666667,0,Sad
132.960078041044,258.596125249609,3.79822876791573,Sad
123.894000465431,87.1729654351275,111.01065845995,Sad
0,225.534752863104,87.0058909585406,Sad
70.4093059738077,0.016666667,240.382535754026,Sad
0,8.42689651320747,0,Sad
56.8604005240109,209.175220291228,35.1732840450019,Sad
0,232.477163506569,342.01190563989,Sad
62.0043086436051,237.071482798233,157.549804341637,Sad
53.4241455114282,0.016666667,88.2794109548917,Sad
71.6270199126367,0.016666667,241.505358328412,Sad
35.4681488961669,0.016666667,126.523536670815,Sad
60.2792629983858,219.676914595652,118.937847155207,Sad
13.9371650230696,74.5590980466172,80.5209873060946,Sad
3.94648452810386,86.805891943281,265.898635354898,Sad
8.47254194671117,142.42456176661,27.4464545844357,Sad
54.2719951371625,0.016666667,225.384681197524,Sad
81.0265857514809,258.706759604738,198.145112476422,Sad
42.4440895213375,168.889015801283,142.821709207005,Sad
43.1292271808872,0.016666667,74.1527228696621,Sad
64.4257287317556,0.016666667,0,Sad
0,205.515166113996,97.4281693104389,Sad
15.2775121379051,163.94747647172,169.3138339304,Sad
55.3802978933301,0.016666667,79.0181893340216,Sad
0,97.9206688045287,131.412451974737,Sad
68.4065100111142,122.897812117233,0,Sad
0,460.557921328389,180.993877495565,Sad
10.5971872647023,0.016666667,61.2087027382704,Sad
15.4538281758751,340.849019325554,141.819321489943,Sad
32.7986312781338,0.016666667,129.845853062822,Sad
65.7193935530416,0.016666667,129.451072508552,Sad
24.4821104251696,0.016666667,0,Sad
0,18.4950979314525,120.81830254463,Sad
56.643702500076,55.8941667191267,0,Sad
28.8760271707165,25.389642028686,0,Sad
55.9107595085655,156.489686889891,3.42342923882676,Sad
0,0.016666667,0,Sad
0.797479536886868,174.449652713483,95.9941770522209,Sad
16.4102015726799,0.016666667,68.4871456637298,Sad
38.5997376842766,29.8026705401672,21.8645754414297,Sad
76.8683500768314,167.451550496407,298.007803078992,Sad
79.0646389766518,81.1961510868394,12.0369356013394,Sad
66.62366951562,157.297226102148,0,Sad
70.6929740793454,291.801886572114,0,Sad
16.9344256947228,93.732870465901,122.490176497913,Sad
0,0.016666667,104.721710270007,Sad
67.2064828315782,0.016666667,108.908861293109,Sad
7.0518102234434,270.802517637481,48.4880035239241,Sad
0,113.896192529223,105.427315548654,Sad
46.8389543776446,9.33845877000202,122.450250129593,Sad
0,85.7470573417397,46.0146531751463,Sad
0,231.271570213527,308.884798049109,Sad
51.1125027530273,172.552187121871,253.044483734205,Sad
84.0875212815863,299.680995984387,115.919838210676,Sad
53.4549089173322,81.4075673850313,94.9582466288404,Sad
140.870987246602,138.293230098424,0,Sad
38.3118558670978,75.8384679529853,31.074496006893,Sad
0,72.0613120765409,136.028388071909,Sad
32.4786429990543,217.392201416165,131.109270550695,Sad
23.2389541384823,170.252361324553,251.13418503919,Sad
54.3062903462918,0.016666667,172.420938940302,Sad
3.03551708038056,218.432528140563,372.095953632329,Sad
8.16395912373949,236.46719521947,162.136911049074,Sad
0,67.6725509054348,53.7618196156534,Sad
0,28.509644188502,144.246597831681,Sad
116.874099964999,85.635113745277,97.5920787084289,Sad
0,0.016666667,34.9937336100854,Sad
0,0.016666667,22.8044867322863,Sad
21.8495738887646,316.507461739026,0,Sad
65.151244543557,0.016666667,0,Sad
0,249.035677883345,5.19700395564557,Sad
62.9686373013978,48.1424246516011,0,Sad
106.601743694618,0.016666667,204.80953036968,Sad
0,69.7820730986428,156.736268521062,Sad
0,43.2700597254026,0,Sad
0,103.0992860363,0,Sad
5.27445739773388,336.077763420895,64.2251771033514,Sad
20.6047406064966,258.441074765262,121.381570629301,Sad
0,124.940399682839,144.02958554532,Sad
40.4055416743369,0.016666667,0,Sad
0,149.244193332955,54.1110655791182,Sad
0,41.3304205827639,0,Sad
47.0781117726582,144.78813950781,189.525243484305,Sad
0,336.133988258062,30.1425140288356,Sad
49.8464516803055,247.063890454349,17.1996103775053,Sad
0,30.9096572349842,243.316633620974,Sad
66.4077949806412,306.009761704314,189.136984516948,Sad
0,115.763841541689,190.69453305595,Sad
27.017454489921,310.540445058341,125.164518245525,Sad
0,4.17379111394217,0,Sad
0,532.201140454455,112.82007116311,Sad
34.2563537109478,265.390994868737,135.093510747334,Sad
7.98602198711461,0.016666667,140.726997452585,Sad
10.5873916186507,0.016666667,115.615410855911,Sad
46.7638067108434,237.160038823902,0,Sad
0,119.61191689217,31.4302663118416,Sad
0,0.016666667,0,Sad
37.1952196829351,0.016666667,179.096689076843,Sad
0,207.89071613037,236.293858316745,Sad
28.017802878787,248.560701116968,0,Sad
40.0715073481246,143.572930717371,0,Sad
31.0440942515701,286.907902324912,192.408561572305,Sad
26.1738327138914,23.877022407664,196.783368791577,Sad
0,117.313229401901,112.13492777562,Sad
57.6483900858374,168.568766199861,304.740243826346,Sad
44.8209525813336,148.973599096842,37.6674210623664,Sad
0,322.726872848362,0,Sad
61.2031835955778,16.7735659124285,73.6969665977468,Sad
45.9353206770994,154.497734311539,33.0193225418015,Sad
64.4457387019878,82.6166797988398,0,Sad
33.6735037803459,90.443035146638,27.6887247189685,Sad
12.9878108558729,58.128707264467,0,Sad
70.3749286212636,179.117251599289,0,Sad
0.562880756636098,214.236785919698,0,Sad
0,0.016666667,36.0094072652481,Sad
0,53.5544189451956,108.196866413289,Sad
102.757188171709,84.259256090246,0,Sad
47.703416705434,290.593005686092,32.4988908102047,Sad
120.581795719541,60.4281052243874,208.530621373373,Sad
124.974766547053,77.7190184446278,149.672753048286,Sad
47.142953010283,184.112899367779,53.5835044488925,Sad
118.375883379947,94.1430244706197,0,Sad
0,159.943127561721,178.681044525909,Sad
83.1428486823638,267.649475717036,375.254831938497,Sad
93.929148870629,325.221360022728,123.607974243419,Sad
64.7751554769529,221.108616489072,0,Sad
19.1897107420856,346.286594372937,45.1176196898655,Sad
6.56179236947965,145.405826562734,0,Sad
49.4269280855121,59.4435962379621,0,Sad
21.334240949078,276.450228148366,65.8377526951508,Sad
0,121.017199984308,110.785233199143,Sad
20.7094212599851,0.016666667,124.558792208087,Sad
28.6141874579695,4.80475210825293,43.6042411269759,Sad
49.7637394609441,27.9345451732278,4.64217771762058,Sad
0,0.016666667,0,Sad
66.7322881542494,2.6379414000738,104.164657089434,Sad
34.7837887344175,0.016666667,34.844178522011,Sad
199.357835966398,0.016666667,446.75058438977,Sad
92.9400167366461,0.016666667,67.2641667357911,Sad
0,64.2196638134124,319.542175412424,Sad
54.8519432651446,0.016666667,271.193798697777,Sad
81.8459031789684,112.087516268821,0,Sad
34.3399183648955,152.293112346457,0,Sad
0,286.760458698649,112.932559910902,Sad
57.1608250235279,45.6193842324818,18.6591185171126,Sad
31.2240922758237,82.0523577235569,0,Sad
0,24.0217278873637,85.018243592987,Sad
0,0.016666667,0,Sad
0,369.320704169544,0,Sad
0,107.801810511835,0,Sad
0,320.000789294779,0,Sad
13.1450141096848,171.930450195331,0,Sad
51.6360941428448,362.573739025168,3.47638727178108,Sad
34.9520853546408,507.028207810916,0,Sad
57.7434100343979,19.2273526191066,145.552933286922,Sad
40.7041137353633,78.9635922082473,220.652930392532,Sad
26.786207150264,0.016666667,348.26397948656,Sad
72.0724968653271,161.112195527547,0,Sad
10.5679555604844,86.5448063446842,0,Sad
56.301326237516,92.9568087375753,0,Sad
0,36.5155517969869,0,Sad
16.5824575503387,0.016666667,0,Sad
19.3434513790133,26.3520816178941,69.7020833191028,Sad
39.1412483068669,0.016666667,0,Sad
39.9665595599073,0.016666667,41.5302109961319,Sad
50.096770585082,342.729239389231,171.975567462651,Sad
62.1638691959684,50.7107776203618,0,Sad
0,151.412147327732,0,Sad
0,285.113129377991,207.676138581014,Sad
6.53510836705893,414.290515038708,14.4455809099728,Sad
0,340.289088974581,0,Sad
72.3726494912384,95.1382726919479,0,Sad
57.4173341997075,205.30826242317,126.279918913173,Sad
0,137.595999752137,88.6658225959269,Sad
58.6876147240155,164.990974710149,120.96710205645,Sad
86.7924661605521,216.839905344051,181.672639242831,Sad
47.5330226859817,79.4733355087483,303.727387449446,Sad
68.4267235695813,209.393122704625,102.65661705918,Sad
91.603287043673,56.3840300525071,136.366473400773,Sad
30.729961055118,167.600113981688,133.859616538859,Sad
0,159.214144604214,150.054131049054,Sad
3.791918197321,140.716860690939,0,Sad
0,365.464228997371,0,Sad
90.1926938489134,77.2564182224528,0,Sad
63.3037791851776,433.042877694843,0,Sad
0,105.264331957165,4.04909171853259,Sad
73.1812331697359,179.0993071129,182.06642874774,Sad
79.9384939154111,119.768649687876,78.6231194366661,Sad
31.3240284823586,287.423477142379,185.249806876408,Sad
4.04629325751285,0.016666667,74.7482017805347,Sad
77.4187013925072,0.016666667,0,Sad
0,204.960985220907,86.8600427178149,Sad
72.5500311538895,128.269180243478,162.632236859614,Sad
64.4751150643215,0.016666667,136.189981357755,Sad
0,156.49425915362,521.31402346221,Sad
0,121.460900075382,161.706757110078,Sad
104.938941143044,51.8934021456123,30.8854492197263,Sad
0,404.113765196702,201.305004980522,Sad
13.5994729919132,325.887015140586,134.890101067951,Sad
0,181.452365916868,99.5454612825265,Sad
25.8066826700555,190.556879073287,104.328328714247,Sad
0,110.787346969269,0,Sad
1.27928816566766,144.032570689648,141.028994424778,Sad
0,70.6705925999952,0,Sad
0,38.1731559477045,0,Sad
0,99.3748347800661,242.842900893999,Sad
37.0213747191757,109.699039008157,0,Sad
21.102667214692,0.016666667,109.490863618983,Sad
0,188.447978271818,85.6930642686038,Sad
0,212.2949199819,0,Sad
0,233.041191485321,0,Sad
27.8893714814671,0.016666667,0,Sad
10.6914856808852,106.900136475728,214.760193507146,Sad
0,80.1649469242603,57.5197325458049,Sad
0,168.660730361328,107.015524218068,Sad
34.3638580425621,263.570416318441,78.9361706404498,Sad
54.3064504035114,473.044710973998,214.623391845025,Sad
36.7460215339566,0.016666667,105.619317366474,Sad
123.190039251551,101.482986364688,32.1898606436013,Sad
69.1721441296211,176.387883569657,309.839735337438,Sad
0,289.125410682988,0,Sad
88.3151334699478,0.016666667,108.253181758501,Sad
66.6585233002374,0.016666667,45.6292880879446,Sad
31.2116786066408,13.6999700176614,247.359992443911,Sad
25.9237761206624,14.2924788154692,145.282685999892,Sad
48.8178745099776,0.016666667,0,Sad
48.3045772811131,200.62847468041,18.406354447123,Sad
0,60.1561165066938,0,Sad
74.2547228185304,444.303346564669,0,Sad
44.8752246003345,219.925893010419,74.2382978446166,Sad
16.6488117469981,0.016666667,229.507704396444,Sad
58.1229357827059,112.76704781913,0,Sad
78.5750654762191,0.016666667,66.2301726781434,Sad
13.9820968335344,187.150512710152,53.7820894737761,Sad
0,0.016666667,121.018677171519,Sad
0,354.315284553737,130.849567710765,Sad
77.7068347207393,0.016666667,46.6164210923635,Sad
18.5264554511188,48.7592222571159,3.83026988630232,Sad
6.02372548269395,196.213539255867,0,Sad
57.6542621023703,198.758537487715,23.0982466392283,Sad
52.6818132849385,44.6372917495072,110.692538978573,Sad
71.8180343287892,121.023707580447,36.9962865899086,Sad
0,204.481967240468,0,Sad
0,0.016666667,0,Sad
9.73454735190585,130.557366127914,18.3965949169713,Sad
27.0630985333528,492.195112138941,133.946297009767,Sad
0,0.016666667,0,Sad
36.8257380910232,0.016666667,189.05579334598,Sad
0,267.948659126018,145.604478901339,Sad
53.0347189219788,0.016666667,101.558439992436,Sad
110.753276893715,0.016666667,97.6068330378999,Sad
0,0.016666667,0,Sad
45.6897262936061,0.016666667,0,Sad
93.5000800840958,343.036896409995,22.3395827865246,Sad
0,216.997065080393,198.660362607413,Sad
0,355.272080080487,0,Sad
50.0006926531663,49.0240607175184,141.948563731579,Sad
17.3541840892153,171.356580139058,146.281725798089,Sad
74.5286985522203,0.016666667,0,Sad
23.8443651752298,7.72474655950803,93.1098189271183,Sad
0,66.9772846884721,241.659825503588,Sad
6.09856376079316,0.016666667,50.1149552457403,Sad
1.93925350231923,57.4442912362583,0,Sad
77.5527768973468,14.3601227388514,160.845021287607,Sad
1.56079102165299,148.377893343008,127.478475646864,Sad
23.3639828382618,232.650092817513,194.279498034611,Sad
37.5075357087208,18.5277958595059,66.2236570546886,Sad
67.9931396818818,0.016666667,45.8595660569586,Sad
18.5457266955115,131.926198134607,127.442417472502,Sad
0,148.688748662939,82.5318351167983,Sad
0,285.004216960839,125.019712183301,Sad
35.5303071134348,167.019857979596,17.197594378478,Sad
53.3101089666557,0.016666667,0,Sad
40.0862660369475,267.241199511768,0,Sad
55.6538638535637,137.222764279138,0,Sad
72.6988677800411,326.622407043522,190.524579472204,Sad
34.2167017932667,73.0350576743361,0,Sad
64.1611571522884,0.016666667,147.158402420203,Sad
58.9710010175384,155.891595434311,0,Sad
0,144.900543585318,166.527906425872,Sad
0,269.645943241167,0,Sad
0,172.063096690809,167.089411519993,Sad
61.8008519213738,118.061767009209,21.7336073870608,Sad
9.03345049044008,72.3183049888605,159.017663850314,Sad
7.07225077852823,13.2021731519027,2.26612879915982,Sad
0,0.016666667,201.592457735058,Sad
3.21645836738967,141.866987871177,34.3673942557432,Sad
0,104.637473423888,204.722467053371,Sad
39.6364659923014,112.871811712352,114.12425216107,Sad
46.123279614701,307.45161073583,28.0064529211433,Sad
53.1924141537256,51.1249117127687,62.7108175947932,Sad
62.441845617192,28.9530777333368,0,Sad
97.682115405017,48.0733876447225,47.9008284889604,Sad
0,0.016666667,116.100177807672,Sad
6.27571141968211,300.989332368817,0,Sad
32.7787155713854,207.256784404952,0,Sad
20.5226121008965,18.1230761138348,126.73593154474,Sad
0,195.994765121719,208.679143512777,Sad
0,255.385027473614,138.163130893197,Sad
40.0922854640122,0.016666667,219.711931710771,Sad
80.2702691226482,0.016666667,254.863123427931,Sad
42.1801296607229,150.742719100878,31.7098383645164,Sad
34.0515277694839,517.081712929558,0,Sad
0,230.866194845225,115.469554644827,Sad
47.5539755836679,328.938092092242,76.4271006881521,Sad
0,354.259983773992,80.8171567626244,Sad
98.2801889495939,0.016666667,238.968107383594,Sad
23.2409400473071,0.016666667,92.4833940496025,Sad
0.820767759808842,210.190882601895,17.5421671804526,Sad
31.5019145423915,111.721987332083,23.86299632352,Sad
0,88.5050180981957,12.1598883746093,Sad
29.9637055034389,31.0987862219882,135.716598958576,Sad
15.9242308546783,9.27996207212503,3.85746325551266,Sad
0,0.016666667,98.6238353270358,Sad
0,0.016666667,94.9665509436997,Sad
0,350.342725581874,0,Sad
56.6703428881142,262.108091766319,0,Sad
66.1882957828291,22.522099210768,199.63266831567,Sad
83.3703451105651,167.807166782538,117.285356945158,Sad
20.9605514035736,0.016666667,92.5432520079708,Sad
1.05330496277901,139.580400470218,234.134549791773,Sad
0,0.016666667,88.4384429171411,Sad
0,82.3481831641148,338.111442569378,Sad
25.3532683244855,230.171041786196,36.7345589663958,Sad
17.2024326036746,128.958130285059,37.8777119250098,Sad
102.602321014768,191.860216683433,120.573902811746,Sad
0,202.094865954775,36.1890400200854,Sad
44.0238964808922,270.723551930892,91.545187873778,Sad
32.1596662675798,167.982407790356,37.3747316667942,Sad
0,125.343108589252,94.9057804408067,Sad
0,231.282842933873,23.7218698977678,Sad
12.2502179071748,80.078004316514,13.2792834442739,Sad
4.62524170923107,0.016666667,29.3677008182121,Sad
15.1546020656015,0.016666667,131.083008466411,Sad
134.178301560036,161.426362266853,102.850409639665,Sad
81.8232265609367,98.3230078493795,85.4997662214368,Sad
37.1839793794376,0.016666667,295.489989027793,Sad
73.7735975346818,0.016666667,53.984532607728,Sad
25.5184110434318,80.7643836820997,165.179964494924,Sad
60.4532597335308,0.016666667,217.466888040277,Sad
10.1800085882531,103.320341543524,0,Sad
151.689009551841,232.152645089725,0,Sad
0,28.2365955266466,265.181010736784,Sad
30.816183699695,84.0687648382675,150.486014839802,Sad
0,300.263822549693,353.81347172976,Sad
0,10.4102322244193,203.397726189525,Sad
4.22720178529458,52.2144149115235,231.726283189312,Sad
71.6243483861492,231.899858296862,48.8695866707421,Sad
0,419.349203820718,0,Sad
0,0.016666667,180.801592241359,Sad
0,124.273070832052,188.595116491352,Sad
6.81319433352107,0.016666667,141.706913060134,Sad
92.4325857274474,237.393104342885,52.7443195037417,Sad
43.5690205011148,8.82823461729464,303.440926396304,Sad
15.0061526368923,196.584569727106,14.2504369274627,Sad
0,48.6557847294767,0,Sad
33.1567078894721,237.47975885308,0,Sad
81.6886681365944,33.1009555585689,0,Sad
0,0.016666667,138.247426564903,Sad
100.716578855963,6.65368698153372,0,Sad
1.14538267374541,45.7187159898191,101.340706135637,Sad
54.0438041173875,129.79555976248,167.050356045382,Sad
27.2893025766079,319.099031201107,88.1452756527396,Sad
94.5038211723363,173.782530152496,101.077864307615,Sad
40.4476450633234,87.5528910671229,260.101758359538,Sad
25.5035493327103,0.016666667,29.7911679826231,Sad
18.6996112025316,166.221378576148,194.000304859739,Sad
0,24.0338950338527,0,Sad
0,68.0927970023678,86.0020630421438,Sad
35.0790583884113,180.56711909037,146.585414198276,Sad
7.09274067833289,0.016666667,53.6914026188669,Sad
0,0.016666667,144.787731248407,Sad
12.1505305105786,288.632542007016,92.1437108708835,Sad
0,379.746578613845,154.569831289404,Sad
18.3160634642691,0.698320290517302,173.505862592105,Sad
54.5887880767331,157.95655747273,0,Sad
0,4.05598352695122,0,Sad
72.5460845083647,122.577030582496,232.53966096641,Sad
5.45164730546196,409.933945622525,0,Sad
13.8377847042045,362.135507961758,0,Sad
137.416703955208,0.016666667,347.908629938098,Sad
31.0467053136948,76.64179622372,0,Sad
0,81.2558610127602,373.839868300343,Sad
142.949734410932,34.263410148625,24.7175690086471,Sad
23.7852626091532,159.723502886051,136.618863702211,Sad
5.11265892750673,178.043467195465,252.917925248907,Sad
17.0016274049357,286.235095333489,227.439437873547,Sad
58.0593286850378,99.0331727905181,0,Sad
0,371.249094564198,0,Sad
16.1727654786061,362.10172328652,0,Sad
66.7116131978963,69.3981888426998,287.793538355131,Sad
25.1328728477584,21.5627771705229,0,Sad
54.7497184746145,199.325913698643,56.3504042911133,Sad
0,116.86726457029,137.109410790969,Sad
109.73345589494,0.016666667,62.3693613416518,Sad
44.5264532358579,384.184096469483,189.268049119207,Sad
0,0.016666667,37.4097929990528,Sad
40.3870435958925,78.0110359716876,31.7979687791665,Sad
76.8858757391141,0.016666667,1.1068761152097,Sad
0,318.289414082636,89.3660619257808,Sad
58.1384870397023,116.554963117275,12.4105068906498,Sad
0,45.4122101137911,272.894725115536,Sad
0,35.6846447050924,154.12208079518,Sad
0,246.67201114015,0,Sad
45.0800326883008,0.016666667,200.684990738641,Sad
0,132.62361505458,0,Sad
32.4501570651193,89.7280449355994,0,Sad
0,0.016666667,205.791275569194,Sad
0,0.016666667,199.0099890381,Sad
0,0.016666667,35.5169430676144,Sad
0,105.480414680245,0,Sad
0,177.811697578419,0,Sad
134.553751622774,322.821643900081,117.793007431324,Sad
19.9874267613993,265.993242737325,102.862781671609,Sad
78.7260932117313,154.102255665624,280.709732046964,Sad
72.2599042730912,76.7270298266517,6.93919424400046,Sad
86.8526358060152,167.332018627433,114.551176384013,Sad
93.1336561183534,56.5349865798047,0,Sad
0,152.314616697182,4.73873586878028,Sad
79.9209498617228,0.016666667,259.605542569627,Sad
0,209.481997257006,199.030377676549,Sad
53.6318861415708,0.016666667,0,Sad
56.2610403961714,417.259383739857,139.775424908707,Sad
48.1688932715631,21.5907162936899,215.175674724455,Sad
0,606.240436286237,121.178812663578,Sad
0,248.078804048053,0,Sad
81.913704388895,130.896394944001,27.8504593726942,Sad
22.848961192447,188.376784087592,0,Sad
16.121683479199,0.016666667,28.1289091014027,Sad
0,307.783444273187,0,Sad
0,12.2545749995957,135.63773011584,Sad
105.369914787531,242.689201890172,0,Sad
36.2467026181305,215.024193922923,309.755384406515,Sad
15.4920214672682,264.935175363944,0,Sad
0,0.016666667,108.496876876164,Sad
102.968071028143,17.7329050590678,203.115324372057,Sad
32.9054334893985,203.498824297318,126.960080057503,Sad
0,0.016666667,180.269907647497,Sad
59.8621374344801,439.863607422461,18.9523401094681,Sad
44.1427837637534,0.016666667,0,Sad
0,190.915427156662,62.8821885959281,Sad
25.2535928430615,64.8346953923467,164.269161694747,Sad
39.885772205418,254.007717278724,0,Sad
18.4417961250776,42.0796994188481,313.036151370164,Sad
47.7912391379023,151.852141287744,308.350661675247,Sad
0,0.016666667,0.10093531787048,Sad
1.74180372964181,361.751517923531,0,Sad
0,209.781936097285,90.0994496088459,Sad
0,6.81240194542926,178.809114734942,Sad
6.43990743250441,259.001106113753,0,Sad
72.6406648528544,0.016666667,147.56322556314,Sad
0,277.91047879761,0,Sad
0,327.951943445394,81.7722572966905,Sad
55.9790379976198,193.627321306705,62.6516601686478,Sad
61.0430537807168,184.941559253257,140.258187069517,Sad
7.26866530538807,226.338542817574,212.218971730792,Sad
157.150316752584,415.557637571158,132.84684399125,Sad
38.0036310838045,241.648750548092,184.400422420629,Sad
51.649056255806,0.016666667,55.0270099950374,Sad
0,0.016666667,186.220319866571,Sad
51.1234281693596,116.264128314444,0,Sad
67.1769844796702,23.9082258818343,291.858569139648,Sad
65.0584800956049,26.4852614282475,57.069704055065,Sad
45.2403323700403,39.6861018185906,0,Sad
0,476.484175519447,0,Sad
9.35760486047976,85.2736183536434,0,Sad
0,56.2092971967211,270.589735355803,Sad
0,81.551416345185,0,Sad
47.6733110042909,336.551364444518,0,Sad
0,0.016666667,165.030753043897,Sad
1.67080536145883,69.7196072948085,210.676093666339,Sad
0,357.89859639377,253.380265240188,Sad
7.39283916051075,4.49322565656017,0,Sad
5.34309931880639,50.0443073921986,23.2089764968785,Sad
55.9631326313504,0.016666667,0,Sad
15.3698934588006,0.016666667,0,Sad
0,135.930134128455,78.2035890152767,Sad
0,384.555995655483,43.6352447385357,Sad
29.1061704385924,178.998955729181,52.3597360978512,Sad
79.0273991701938,14.8160086484213,59.1227766502981,Sad
